"Unnamed: 0","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"2035","SMF","Sacramento, CA: Sacramento International","Envoy",1486,243,6.11522633744856
"2036","SMF","Sacramento, CA: Sacramento International","Frontier",3942,234,16.8461538461538
"2037","SMF","Sacramento, CA: Sacramento International","Hawaiian",10389,731,14.2120383036936
"2038","SMF","Sacramento, CA: Sacramento International","Horizon",5833,1381,4.2237509051412
"2039","SMF","Sacramento, CA: Sacramento International","JetBlue",16499,488,33.8094262295082
"2040","SMF","Sacramento, CA: Sacramento International","Mesa",2643,84,31.4642857142857
"2041","SMF","Sacramento, CA: Sacramento International","SkyWest",49692,6775,7.33461254612546
"2042","SMF","Sacramento, CA: Sacramento International","Southwest",290594,31487,9.22901514910916
"2043","SMF","Sacramento, CA: Sacramento International","Spirit",22360,1385,16.14440433213
"2044","SMF","Sacramento, CA: Sacramento International","United",55866,3650,15.3057534246575
"2045","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","Allegiant",3750,107,35.0467289719626
"2046","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Alaska",20462,4015,5.09638854296389
"2047","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Allegiant",20880,1021,20.4505386875612
"2048","SNA","Santa Ana, CA: John Wayne Airport-Orange County","American",77048,6607,11.6615710609959
"2049","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Delta",53516,4786,11.1817801922273
"2050","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Frontier",16806,1452,11.5743801652893
"2051","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Horizon",3841,829,4.63329312424608
"2052","SNA","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest",34852,3977,8.763389489565
"2053","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Southwest",130537,15281,8.54243832209934
"2054","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Spirit",15173,1416,10.715395480226
"2055","SNA","Santa Ana, CA: John Wayne Airport-Orange County","United",64047,6348,10.0893194706994
"2056","SPI","Springfield, IL: Abraham Lincoln Capital","Air Wisconsin",10530,398,26.4572864321608
"2057","SPI","Springfield, IL: Abraham Lincoln Capital","Allegiant",941,129,7.29457364341085
"2058","SPI","Springfield, IL: Abraham Lincoln Capital","SkyWest",3230,270,11.962962962963
"2059","SPN","Saipan, TT: Francisco C. Ada Saipan International","United",1839,392,4.69132653061224
"2060","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal","SkyWest",6298,723,8.71092669432918
"2061","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Allegiant",43967,2694,16.3203414996288
"2062","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","American",40358,2335,17.2839400428266
"2063","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta",29557,2895,10.2096718480138
"2064","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Envoy",643,33,19.4848484848485
"2065","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Frontier",2750,172,15.9883720930233
"2066","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue",14750,816,18.0759803921569
"2067","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Mesa",1740,134,12.9850746268657
"2068","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","PSA",2491,349,7.13753581661891
"2069","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Republic",1081,98,11.030612244898
"2070","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","SkyWest",739,47,15.7234042553191
"2071","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Southwest",53195,4429,12.01061187627
"2072","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United",26936,1740,15.4804597701149
"2073","STC","St. Cloud, MN: St. Cloud Regional","Allegiant",411,118,3.48305084745763
"2074","STL","St. Louis, MO: St Louis Lambert International","Air Wisconsin",563,70,8.04285714285714
"2075","STL","St. Louis, MO: St Louis Lambert International","Alaska",6888,779,8.8421052631579
"2076","STL","St. Louis, MO: St Louis Lambert International","American",127578,6410,19.9029641185647
"2077","STL","St. Louis, MO: St Louis Lambert International","CommuteAir",3821,396,9.6489898989899
"2078","STL","St. Louis, MO: St Louis Lambert International","Delta",51955,5701,9.11331345378004
"2079","STL","St. Louis, MO: St Louis Lambert International","Endeavor",7857,1036,7.58397683397683
"2080","STL","St. Louis, MO: St Louis Lambert International","Envoy",16512,1424,11.5955056179775
"2081","STL","St. Louis, MO: St Louis Lambert International","Frontier",23041,1238,18.6114701130856
"2082","STL","St. Louis, MO: St Louis Lambert International","United Express",41851,2761,15.1579137993481
"2083","STL","St. Louis, MO: St Louis Lambert International","Mesa",8734,307,28.4495114006515
"2084","STL","St. Louis, MO: St Louis Lambert International","PSA",2714,325,8.35076923076923
"2085","STL","St. Louis, MO: St Louis Lambert International","Republic",14348,2537,5.65549862041782
"2086","STL","St. Louis, MO: St Louis Lambert International","SkyWest",13046,992,13.1512096774194
"2087","STL","St. Louis, MO: St Louis Lambert International","Southwest",382062,38734,9.86373728507255
"2088","STL","St. Louis, MO: St Louis Lambert International","Spirit",11708,547,21.4040219378428
"2089","STL","St. Louis, MO: St Louis Lambert International","United",37233,2178,17.095041322314
"2090","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Alaska",3077,430,7.15581395348837
"2091","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Envoy",4309,693,6.21789321789322
"2092","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Horizon",1054,334,3.15568862275449
"2093","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Mesa",688,35,19.6571428571429
"2094","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","SkyWest",20261,2260,8.96504424778761
"2095","STT","Charlotte Amalie, VI: Cyril E King","American",18547,1772,10.4667042889391
"2096","STT","Charlotte Amalie, VI: Cyril E King","Delta",6397,800,7.99625
"2097","STT","Charlotte Amalie, VI: Cyril E King","Frontier",1156,75,15.4133333333333
"2098","STT","Charlotte Amalie, VI: Cyril E King","JetBlue",12493,503,24.8369781312127
"2099","STT","Charlotte Amalie, VI: Cyril E King","Spirit",15649,796,19.6595477386935
"2100","STT","Charlotte Amalie, VI: Cyril E King","United",4687,744,6.2997311827957
"2101","STX","Christiansted, VI: Henry E. Rohlsen","American",8186,669,12.2361733931241
"2102","STX","Christiansted, VI: Henry E. Rohlsen","Delta",798,106,7.52830188679245
"2103","STX","Christiansted, VI: Henry E. Rohlsen","Spirit",6158,331,18.6042296072508
"2104","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial","Horizon",1365,296,4.61148648648649
"2105","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial","SkyWest",12961,1680,7.71488095238095
"2106","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field","SkyWest",9874,726,13.6005509641873
"2107","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International","Allegiant",3284,365,8.9972602739726
"2108","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International","Frontier",3022,115,26.2782608695652
"2109","SWO","Stillwater, OK: Stillwater Regional","SkyWest",7702,725,10.6234482758621
"2110","SYR","Syracuse, NY: Syracuse Hancock International","Air Wisconsin",4209,159,26.4716981132075
"2111","SYR","Syracuse, NY: Syracuse Hancock International","Allegiant",8801,742,11.8611859838275
"2112","SYR","Syracuse, NY: Syracuse Hancock International","American",26653,1318,20.2223065250379
"2113","SYR","Syracuse, NY: Syracuse Hancock International","CommuteAir",1909,219,8.71689497716895
"2114","SYR","Syracuse, NY: Syracuse Hancock International","Delta",18243,1291,14.130906274206
"2115","SYR","Syracuse, NY: Syracuse Hancock International","Endeavor",26225,2407,10.8953053593685
"2116","SYR","Syracuse, NY: Syracuse Hancock International","Envoy",5804,590,9.83728813559322
"2117","SYR","Syracuse, NY: Syracuse Hancock International","Frontier",7752,432,17.9444444444444
"2118","SYR","Syracuse, NY: Syracuse Hancock International","United Express",4250,504,8.43253968253968
"2119","SYR","Syracuse, NY: Syracuse Hancock International","JetBlue",35010,1173,29.846547314578
"2120","SYR","Syracuse, NY: Syracuse Hancock International","Mesa",2306,312,7.39102564102564
"2121","SYR","Syracuse, NY: Syracuse Hancock International","PSA",3336,421,7.92399049881235
"2122","SYR","Syracuse, NY: Syracuse Hancock International","Piedmont",10018,1028,9.74513618677043
"2123","SYR","Syracuse, NY: Syracuse Hancock International","Republic",10734,1920,5.590625
"2124","SYR","Syracuse, NY: Syracuse Hancock International","SkyWest",7436,614,12.1107491856678
"2125","SYR","Syracuse, NY: Syracuse Hancock International","Southwest",14179,1222,11.6031096563011
"2126","SYR","Syracuse, NY: Syracuse Hancock International","United",26447,1166,22.6818181818182
"2127","TLH","Tallahassee, FL: Tallahassee International","Delta",14070,1732,8.12355658198614
"2128","TLH","Tallahassee, FL: Tallahassee International","Endeavor",774,98,7.89795918367347
"2129","TLH","Tallahassee, FL: Tallahassee International","Envoy",17609,1855,9.49272237196766
"2130","TLH","Tallahassee, FL: Tallahassee International","Mesa",34,9,3.77777777777778
"2131","TLH","Tallahassee, FL: Tallahassee International","PSA",12695,1149,11.0487380330722
"2132","TLH","Tallahassee, FL: Tallahassee International","Piedmont",8013,760,10.5434210526316
"2133","TLH","Tallahassee, FL: Tallahassee International","Republic",275,1,275
"2134","TLH","Tallahassee, FL: Tallahassee International","SkyWest",362,89,4.06741573033708
"2135","TOL","Toledo, OH: Eugene F Kranz Toledo Express","Allegiant",5581,393,14.2010178117048
"2136","TPA","Tampa, FL: Tampa International","Alaska",11055,987,11.2006079027356
"2137","TPA","Tampa, FL: Tampa International","American",245587,12516,19.6218440396293
"2138","TPA","Tampa, FL: Tampa International","Delta",152477,12744,11.9646107972379
"2139","TPA","Tampa, FL: Tampa International","Envoy",14607,1167,12.5167095115681
"2140","TPA","Tampa, FL: Tampa International","Frontier",159853,6481,24.6648665329424
"2141","TPA","Tampa, FL: Tampa International","JetBlue",143201,5785,24.7538461538462
"2142","TPA","Tampa, FL: Tampa International","Republic",2472,134,18.4477611940299
"2143","TPA","Tampa, FL: Tampa International","Southwest",307294,24616,12.4835066623334
"2144","TPA","Tampa, FL: Tampa International","Spirit",106561,5937,17.9486272528213
"2145","TPA","Tampa, FL: Tampa International","United",114501,8297,13.8002892611787
"2146","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Allegiant",3630,190,19.1052631578947
"2147","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Delta",435,75,5.8
"2148","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Endeavor",4725,972,4.86111111111111
"2149","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Envoy",3117,546,5.70879120879121
"2150","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Mesa",445,14,31.7857142857143
"2151","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","PSA",8714,660,13.2030303030303
"2152","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","Piedmont",9515,1264,7.52768987341772
"2153","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities","SkyWest",5092,325,15.6676923076923
"2154","TTN","Trenton, NJ: Trenton Mercer","Frontier",54751,2249,24.3445975989329
"2155","TUL","Tulsa, OK: Tulsa International","Air Wisconsin",917,49,18.7142857142857
"2156","TUL","Tulsa, OK: Tulsa International","Allegiant",5611,427,13.1405152224824
"2157","TUL","Tulsa, OK: Tulsa International","American",39395,2113,18.6441079034548
"2158","TUL","Tulsa, OK: Tulsa International","CommuteAir",10661,658,16.2021276595745
"2159","TUL","Tulsa, OK: Tulsa International","Delta",8968,1289,6.95733126454616
"2160","TUL","Tulsa, OK: Tulsa International","Endeavor",408,165,2.47272727272727
"2161","TUL","Tulsa, OK: Tulsa International","Envoy",17144,1703,10.0669406928949
"2162","TUL","Tulsa, OK: Tulsa International","United Express",166,68,2.44117647058824
"2163","TUL","Tulsa, OK: Tulsa International","Mesa",29583,994,29.761569416499
"2164","TUL","Tulsa, OK: Tulsa International","PSA",8187,596,13.7365771812081
"2165","TUL","Tulsa, OK: Tulsa International","Republic",8381,761,11.0131406044678
"2166","TUL","Tulsa, OK: Tulsa International","SkyWest",29250,3045,9.60591133004926
"2167","TUL","Tulsa, OK: Tulsa International","Southwest",60850,5536,10.9916907514451
"2168","TUL","Tulsa, OK: Tulsa International","United",11858,590,20.0983050847458
"2169","TUS","Tucson, AZ: Tucson International","Alaska",2146,369,5.81571815718157
"2170","TUS","Tucson, AZ: Tucson International","American",57184,3646,15.6840373011519
"2171","TUS","Tucson, AZ: Tucson International","Delta",13138,1265,10.3857707509881
"2172","TUS","Tucson, AZ: Tucson International","Envoy",1137,246,4.6219512195122
"2173","TUS","Tucson, AZ: Tucson International","United Express",28,1,28
"2174","TUS","Tucson, AZ: Tucson International","Horizon",898,155,5.79354838709677
"2175","TUS","Tucson, AZ: Tucson International","Mesa",5910,344,17.1802325581395
"2176","TUS","Tucson, AZ: Tucson International","SkyWest",53858,6215,8.66580852775543
"2177","TUS","Tucson, AZ: Tucson International","Southwest",48396,3873,12.4957397366383
"2178","TUS","Tucson, AZ: Tucson International","United",13382,1116,11.9910394265233
"2179","TVC","Traverse City, MI: Cherry Capital","Air Wisconsin",11525,646,17.8405572755418
"2180","TVC","Traverse City, MI: Cherry Capital","Allegiant",1810,223,8.11659192825112
"2181","TVC","Traverse City, MI: Cherry Capital","American",4005,124,32.2983870967742
"2182","TVC","Traverse City, MI: Cherry Capital","Delta",6964,383,18.1827676240209
"2183","TVC","Traverse City, MI: Cherry Capital","Endeavor",5286,692,7.63872832369942
"2184","TVC","Traverse City, MI: Cherry Capital","Envoy",6043,551,10.967332123412
"2185","TVC","Traverse City, MI: Cherry Capital","United Express",1596,155,10.2967741935484
"2186","TVC","Traverse City, MI: Cherry Capital","Mesa",22,13,1.69230769230769
"2187","TVC","Traverse City, MI: Cherry Capital","PSA",17,10,1.7
"2188","TVC","Traverse City, MI: Cherry Capital","Piedmont",1345,134,10.0373134328358
"2189","TVC","Traverse City, MI: Cherry Capital","Republic",3596,569,6.31985940246046
"2190","TVC","Traverse City, MI: Cherry Capital","SkyWest",7558,794,9.51889168765743
"2191","TVC","Traverse City, MI: Cherry Capital","United",8314,602,13.8106312292359
"2192","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional","SkyWest",1947,489,3.98159509202454
"2193","TXK","Texarkana, AR: Texarkana Regional-Webb Field","SkyWest",11924,1067,11.1752577319588
"2194","TYR","Tyler, TX: Tyler Pounds Regional","SkyWest",12456,1061,11.7398680490104
"2195","TYS","Knoxville, TN: McGhee Tyson","Air Wisconsin",5244,452,11.6017699115044
"2196","TYS","Knoxville, TN: McGhee Tyson","Allegiant",54125,2272,23.8226232394366
"2197","TYS","Knoxville, TN: McGhee Tyson","American",34003,1590,21.385534591195
"2198","TYS","Knoxville, TN: McGhee Tyson","CommuteAir",22470,1869,12.0224719101124
"2199","TYS","Knoxville, TN: McGhee Tyson","Delta",14085,1402,10.046362339515
"2200","TYS","Knoxville, TN: McGhee Tyson","Endeavor",24815,2430,10.2119341563786
"2201","TYS","Knoxville, TN: McGhee Tyson","Envoy",7517,686,10.9577259475219
