Unnamed: 0,airport,airport_name,carrier_name,arr_delay,arr_flights,avg_delay,longitude,latitude
2058,SPI,"Springfield, IL: Abraham Lincoln Capital",SkyWest,3230,270,11.962962962963,-89.67761861,39.84395194
2060,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",SkyWest,6298,723,8.71092669432918,-98.49189333,33.98879611
2061,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Allegiant,43967,2694,16.3203414996288,-82.55411111,27.39533333
2062,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",American,40358,2335,17.2839400428266,-82.55411111,27.39533333
2063,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Delta,29557,2895,10.2096718480138,-82.55411111,27.39533333
2064,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Envoy,643,33,19.4848484848485,-82.55411111,27.39533333
2065,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Frontier,2750,172,15.9883720930233,-82.55411111,27.39533333
2066,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",JetBlue,14750,816,18.0759803921569,-82.55411111,27.39533333
2067,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Mesa,1740,134,12.9850746268657,-82.55411111,27.39533333
2068,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",PSA,2491,349,7.13753581661891,-82.55411111,27.39533333
2069,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Republic,1081,98,11.030612244898,-82.55411111,27.39533333
2070,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SkyWest,739,47,15.7234042553191,-82.55411111,27.39533333
2071,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",Southwest,53195,4429,12.01061187627,-82.55411111,27.39533333
2072,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",United,26936,1740,15.4804597701149,-82.55411111,27.39533333
2073,STC,"St. Cloud, MN: St. Cloud Regional",Allegiant,411,118,3.48305084745763,-94.05833667,45.54532417
2074,STL,"St. Louis, MO: St Louis Lambert International",Air Wisconsin,563,70,8.04285714285714,-90.35998972,38.74768694
2075,STL,"St. Louis, MO: St Louis Lambert International",Alaska,6888,779,8.8421052631579,-90.35998972,38.74768694
2076,STL,"St. Louis, MO: St Louis Lambert International",American,127578,6410,19.9029641185647,-90.35998972,38.74768694
2077,STL,"St. Louis, MO: St Louis Lambert International",CommuteAir,3821,396,9.6489898989899,-90.35998972,38.74768694
2078,STL,"St. Louis, MO: St Louis Lambert International",Delta,51955,5701,9.11331345378004,-90.35998972,38.74768694
2079,STL,"St. Louis, MO: St Louis Lambert International",Endeavor,7857,1036,7.58397683397683,-90.35998972,38.74768694
2080,STL,"St. Louis, MO: St Louis Lambert International",Envoy,16512,1424,11.5955056179775,-90.35998972,38.74768694
2081,STL,"St. Louis, MO: St Louis Lambert International",Frontier,23041,1238,18.6114701130856,-90.35998972,38.74768694
2082,STL,"St. Louis, MO: St Louis Lambert International",United Express,41851,2761,15.1579137993481,-90.35998972,38.74768694
2083,STL,"St. Louis, MO: St Louis Lambert International",Mesa,8734,307,28.4495114006515,-90.35998972,38.74768694
2084,STL,"St. Louis, MO: St Louis Lambert International",PSA,2714,325,8.35076923076923,-90.35998972,38.74768694
2085,STL,"St. Louis, MO: St Louis Lambert International",Republic,14348,2537,5.65549862041782,-90.35998972,38.74768694
2086,STL,"St. Louis, MO: St Louis Lambert International",SkyWest,13046,992,13.1512096774194,-90.35998972,38.74768694
2087,STL,"St. Louis, MO: St Louis Lambert International",Southwest,382062,38734,9.86373728507255,-90.35998972,38.74768694
2088,STL,"St. Louis, MO: St Louis Lambert International",Spirit,11708,547,21.4040219378428,-90.35998972,38.74768694
2089,STL,"St. Louis, MO: St Louis Lambert International",United,37233,2178,17.095041322314,-90.35998972,38.74768694
2090,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",Alaska,3077,430,7.15581395348837,-122.8128803,38.50897694
2091,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",Envoy,4309,693,6.21789321789322,-122.8128803,38.50897694
2092,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",Horizon,1054,334,3.15568862275449,-122.8128803,38.50897694
2093,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",Mesa,688,35,19.6571428571429,-122.8128803,38.50897694
2094,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",SkyWest,20261,2260,8.96504424778761,-122.8128803,38.50897694
2104,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",Horizon,1365,296,4.61148648648649,-114.2965903,43.50484139
2105,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SkyWest,12961,1680,7.71488095238095,-114.2965903,43.50484139
2106,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",SkyWest,9874,726,13.6005509641873,-96.38436694,42.40260333
2107,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",Allegiant,3284,365,8.9972602739726,-74.10483833,41.50409361
2108,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",Frontier,3022,115,26.2782608695652,-74.10483833,41.50409361
2109,SWO,"Stillwater, OK: Stillwater Regional",SkyWest,7702,725,10.6234482758621,-97.08577028,36.16025194
2110,SYR,"Syracuse, NY: Syracuse Hancock International",Air Wisconsin,4209,159,26.4716981132075,-76.10631056,43.11118694
2111,SYR,"Syracuse, NY: Syracuse Hancock International",Allegiant,8801,742,11.8611859838275,-76.10631056,43.11118694
2112,SYR,"Syracuse, NY: Syracuse Hancock International",American,26653,1318,20.2223065250379,-76.10631056,43.11118694
2113,SYR,"Syracuse, NY: Syracuse Hancock International",CommuteAir,1909,219,8.71689497716895,-76.10631056,43.11118694
2114,SYR,"Syracuse, NY: Syracuse Hancock International",Delta,18243,1291,14.130906274206,-76.10631056,43.11118694
2115,SYR,"Syracuse, NY: Syracuse Hancock International",Endeavor,26225,2407,10.8953053593685,-76.10631056,43.11118694
2116,SYR,"Syracuse, NY: Syracuse Hancock International",Envoy,5804,590,9.83728813559322,-76.10631056,43.11118694
2117,SYR,"Syracuse, NY: Syracuse Hancock International",Frontier,7752,432,17.9444444444444,-76.10631056,43.11118694
2118,SYR,"Syracuse, NY: Syracuse Hancock International",United Express,4250,504,8.43253968253968,-76.10631056,43.11118694
2119,SYR,"Syracuse, NY: Syracuse Hancock International",JetBlue,35010,1173,29.846547314578,-76.10631056,43.11118694
2120,SYR,"Syracuse, NY: Syracuse Hancock International",Mesa,2306,312,7.39102564102564,-76.10631056,43.11118694
2121,SYR,"Syracuse, NY: Syracuse Hancock International",PSA,3336,421,7.92399049881235,-76.10631056,43.11118694
2122,SYR,"Syracuse, NY: Syracuse Hancock International",Piedmont,10018,1028,9.74513618677043,-76.10631056,43.11118694
2123,SYR,"Syracuse, NY: Syracuse Hancock International",Republic,10734,1920,5.590625,-76.10631056,43.11118694
2124,SYR,"Syracuse, NY: Syracuse Hancock International",SkyWest,7436,614,12.1107491856678,-76.10631056,43.11118694
2125,SYR,"Syracuse, NY: Syracuse Hancock International",Southwest,14179,1222,11.6031096563011,-76.10631056,43.11118694
2126,SYR,"Syracuse, NY: Syracuse Hancock International",United,26447,1166,22.6818181818182,-76.10631056,43.11118694
2127,TLH,"Tallahassee, FL: Tallahassee International",Delta,14070,1732,8.12355658198614,-84.35033333,30.39652778
2128,TLH,"Tallahassee, FL: Tallahassee International",Endeavor,774,98,7.89795918367347,-84.35033333,30.39652778
2129,TLH,"Tallahassee, FL: Tallahassee International",Envoy,17609,1855,9.49272237196766,-84.35033333,30.39652778
2130,TLH,"Tallahassee, FL: Tallahassee International",Mesa,34,9,3.77777777777778,-84.35033333,30.39652778
2131,TLH,"Tallahassee, FL: Tallahassee International",PSA,12695,1149,11.0487380330722,-84.35033333,30.39652778
2132,TLH,"Tallahassee, FL: Tallahassee International",Piedmont,8013,760,10.5434210526316,-84.35033333,30.39652778
2133,TLH,"Tallahassee, FL: Tallahassee International",Republic,275,1,275.0,-84.35033333,30.39652778
2134,TLH,"Tallahassee, FL: Tallahassee International",SkyWest,362,89,4.06741573033708,-84.35033333,30.39652778
2135,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",Allegiant,5581,393,14.2010178117048,-83.80783333,41.58680556
2136,TPA,"Tampa, FL: Tampa International",Alaska,11055,987,11.2006079027356,-82.53325,27.97547222
2137,TPA,"Tampa, FL: Tampa International",American,245587,12516,19.6218440396293,-82.53325,27.97547222
2138,TPA,"Tampa, FL: Tampa International",Delta,152477,12744,11.9646107972379,-82.53325,27.97547222
2139,TPA,"Tampa, FL: Tampa International",Envoy,14607,1167,12.5167095115681,-82.53325,27.97547222
2140,TPA,"Tampa, FL: Tampa International",Frontier,159853,6481,24.6648665329424,-82.53325,27.97547222
2141,TPA,"Tampa, FL: Tampa International",JetBlue,143201,5785,24.7538461538462,-82.53325,27.97547222
2142,TPA,"Tampa, FL: Tampa International",Republic,2472,134,18.4477611940299,-82.53325,27.97547222
2143,TPA,"Tampa, FL: Tampa International",Southwest,307294,24616,12.4835066623334,-82.53325,27.97547222
2144,TPA,"Tampa, FL: Tampa International",Spirit,106561,5937,17.9486272528213,-82.53325,27.97547222
2145,TPA,"Tampa, FL: Tampa International",United,114501,8297,13.8002892611787,-82.53325,27.97547222
2146,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Allegiant,3630,190,19.1052631578947,-82.40742056,36.47521417
2147,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Delta,435,75,5.8,-82.40742056,36.47521417
2148,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Endeavor,4725,972,4.86111111111111,-82.40742056,36.47521417
2149,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Envoy,3117,546,5.70879120879121,-82.40742056,36.47521417
2150,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Mesa,445,14,31.7857142857143,-82.40742056,36.47521417
2151,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",PSA,8714,660,13.2030303030303,-82.40742056,36.47521417
2152,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",Piedmont,9515,1264,7.52768987341772,-82.40742056,36.47521417
2153,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",SkyWest,5092,325,15.6676923076923,-82.40742056,36.47521417
2154,TTN,"Trenton, NJ: Trenton Mercer",Frontier,54751,2249,24.3445975989329,-74.81346833,40.27669111
2155,TUL,"Tulsa, OK: Tulsa International",Air Wisconsin,917,49,18.7142857142857,-95.88824167,36.19837222
2156,TUL,"Tulsa, OK: Tulsa International",Allegiant,5611,427,13.1405152224824,-95.88824167,36.19837222
2157,TUL,"Tulsa, OK: Tulsa International",American,39395,2113,18.6441079034548,-95.88824167,36.19837222
2158,TUL,"Tulsa, OK: Tulsa International",CommuteAir,10661,658,16.2021276595745,-95.88824167,36.19837222
2159,TUL,"Tulsa, OK: Tulsa International",Delta,8968,1289,6.95733126454616,-95.88824167,36.19837222
2160,TUL,"Tulsa, OK: Tulsa International",Endeavor,408,165,2.47272727272727,-95.88824167,36.19837222
2161,TUL,"Tulsa, OK: Tulsa International",Envoy,17144,1703,10.0669406928949,-95.88824167,36.19837222
2162,TUL,"Tulsa, OK: Tulsa International",United Express,166,68,2.44117647058824,-95.88824167,36.19837222
2163,TUL,"Tulsa, OK: Tulsa International",Mesa,29583,994,29.761569416499,-95.88824167,36.19837222
2164,TUL,"Tulsa, OK: Tulsa International",PSA,8187,596,13.7365771812081,-95.88824167,36.19837222
2165,TUL,"Tulsa, OK: Tulsa International",Republic,8381,761,11.0131406044678,-95.88824167,36.19837222
2166,TUL,"Tulsa, OK: Tulsa International",SkyWest,29250,3045,9.60591133004926,-95.88824167,36.19837222
2167,TUL,"Tulsa, OK: Tulsa International",Southwest,60850,5536,10.9916907514451,-95.88824167,36.19837222
2168,TUL,"Tulsa, OK: Tulsa International",United,11858,590,20.0983050847458,-95.88824167,36.19837222
2169,TUS,"Tucson, AZ: Tucson International",Alaska,2146,369,5.81571815718157,-110.9410278,32.11608333
2170,TUS,"Tucson, AZ: Tucson International",American,57184,3646,15.6840373011519,-110.9410278,32.11608333
2171,TUS,"Tucson, AZ: Tucson International",Delta,13138,1265,10.3857707509881,-110.9410278,32.11608333
2172,TUS,"Tucson, AZ: Tucson International",Envoy,1137,246,4.6219512195122,-110.9410278,32.11608333
2173,TUS,"Tucson, AZ: Tucson International",United Express,28,1,28.0,-110.9410278,32.11608333
2174,TUS,"Tucson, AZ: Tucson International",Horizon,898,155,5.79354838709677,-110.9410278,32.11608333
2175,TUS,"Tucson, AZ: Tucson International",Mesa,5910,344,17.1802325581395,-110.9410278,32.11608333
2176,TUS,"Tucson, AZ: Tucson International",SkyWest,53858,6215,8.66580852775543,-110.9410278,32.11608333
2177,TUS,"Tucson, AZ: Tucson International",Southwest,48396,3873,12.4957397366383,-110.9410278,32.11608333
2178,TUS,"Tucson, AZ: Tucson International",United,13382,1116,11.9910394265233,-110.9410278,32.11608333
2179,TVC,"Traverse City, MI: Cherry Capital",Air Wisconsin,11525,646,17.8405572755418,-85.582235,44.74144472
2180,TVC,"Traverse City, MI: Cherry Capital",Allegiant,1810,223,8.11659192825112,-85.582235,44.74144472
2181,TVC,"Traverse City, MI: Cherry Capital",American,4005,124,32.2983870967742,-85.582235,44.74144472
2182,TVC,"Traverse City, MI: Cherry Capital",Delta,6964,383,18.1827676240209,-85.582235,44.74144472
2183,TVC,"Traverse City, MI: Cherry Capital",Endeavor,5286,692,7.63872832369942,-85.582235,44.74144472
2184,TVC,"Traverse City, MI: Cherry Capital",Envoy,6043,551,10.967332123412,-85.582235,44.74144472
2185,TVC,"Traverse City, MI: Cherry Capital",United Express,1596,155,10.2967741935484,-85.582235,44.74144472
2186,TVC,"Traverse City, MI: Cherry Capital",Mesa,22,13,1.69230769230769,-85.582235,44.74144472
2187,TVC,"Traverse City, MI: Cherry Capital",PSA,17,10,1.7,-85.582235,44.74144472
2188,TVC,"Traverse City, MI: Cherry Capital",Piedmont,1345,134,10.0373134328358,-85.582235,44.74144472
2189,TVC,"Traverse City, MI: Cherry Capital",Republic,3596,569,6.31985940246046,-85.582235,44.74144472
2190,TVC,"Traverse City, MI: Cherry Capital",SkyWest,7558,794,9.51889168765743,-85.582235,44.74144472
2191,TVC,"Traverse City, MI: Cherry Capital",United,8314,602,13.8106312292359,-85.582235,44.74144472
2192,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",SkyWest,1947,489,3.98159509202454,-114.4877356,42.48180389
2193,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",SkyWest,11924,1067,11.1752577319588,-93.99102,33.45370806
2194,TYR,"Tyler, TX: Tyler Pounds Regional",SkyWest,12456,1061,11.7398680490104,-95.40238611,32.35413889
2195,TYS,"Knoxville, TN: McGhee Tyson",Air Wisconsin,5244,452,11.6017699115044,-83.99285583,35.81248722
2196,TYS,"Knoxville, TN: McGhee Tyson",Allegiant,54125,2272,23.8226232394366,-83.99285583,35.81248722
2197,TYS,"Knoxville, TN: McGhee Tyson",American,34003,1590,21.385534591195,-83.99285583,35.81248722
2198,TYS,"Knoxville, TN: McGhee Tyson",CommuteAir,22470,1869,12.0224719101124,-83.99285583,35.81248722
2199,TYS,"Knoxville, TN: McGhee Tyson",Delta,14085,1402,10.046362339515,-83.99285583,35.81248722
2200,TYS,"Knoxville, TN: McGhee Tyson",Endeavor,24815,2430,10.2119341563786,-83.99285583,35.81248722
2201,TYS,"Knoxville, TN: McGhee Tyson",Envoy,7517,686,10.9577259475219,-83.99285583,35.81248722
2202,TYS,"Knoxville, TN: McGhee Tyson",Frontier,2461,185,13.3027027027027,-83.99285583,35.81248722
2203,TYS,"Knoxville, TN: McGhee Tyson",United Express,460,39,11.7948717948718,-83.99285583,35.81248722
2204,TYS,"Knoxville, TN: McGhee Tyson",PSA,32165,3035,10.5980230642504,-83.99285583,35.81248722
2205,TYS,"Knoxville, TN: McGhee Tyson",Piedmont,3107,356,8.72752808988764,-83.99285583,35.81248722
2206,TYS,"Knoxville, TN: McGhee Tyson",Republic,3288,356,9.23595505617978,-83.99285583,35.81248722
2207,TYS,"Knoxville, TN: McGhee Tyson",SkyWest,31939,1998,15.9854854854855,-83.99285583,35.81248722
2208,USA,"Concord, NC: Concord Padgett Regional",Allegiant,15559,763,20.391874180865,-80.7141,35.3804
2209,VCT,"Victoria, TX: Victoria Regional",SkyWest,7935,630,12.5952380952381,-96.91848722,28.85255556
2210,VEL,"Vernal, UT: Vernal Regional",SkyWest,8325,623,13.3627608346709,-109.5099203,40.44090167
2211,VLD,"Valdosta, GA: Valdosta Regional",Endeavor,6947,819,8.48229548229548,-83.27672222,30.7825
2212,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Allegiant,45348,2252,20.1367673179396,-86.5254,30.48325
2213,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",American,51744,2230,23.2035874439462,-86.5254,30.48325
2214,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Delta,20566,2056,10.0029182879377,-86.5254,30.48325
2215,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Endeavor,0,4,0.0,-86.5254,30.48325
2216,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Envoy,5065,350,14.4714285714286,-86.5254,30.48325
2217,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Mesa,177,41,4.31707317073171,-86.5254,30.48325
2218,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",PSA,1958,264,7.41666666666667,-86.5254,30.48325
2219,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Republic,117,12,9.75,-86.5254,30.48325
2220,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Southwest,14067,1901,7.39978958442925,-86.5254,30.48325
2221,WRG,"Wrangell, AK: Wrangell Airport",Alaska,6393,724,8.83011049723757,-132.3698242,56.48432583
2222,WYS,"West Yellowstone, MT: Yellowstone",SkyWest,1373,294,4.67006802721088,-111.1176375,44.68839917
2223,XNA,"Fayetteville, AR: Northwest Arkansas National",Allegiant,15728,828,18.9951690821256,-94.30681111,36.28186944
2224,XNA,"Fayetteville, AR: Northwest Arkansas National",American,18855,780,24.1730769230769,-94.30681111,36.28186944
2225,XNA,"Fayetteville, AR: Northwest Arkansas National",CommuteAir,9873,880,11.2193181818182,-94.30681111,36.28186944
